REFID,OLDREFID,LASTUPDATE,OPERATOR,SITENAME,TECHTYPE,STORTYPE,STCOLREFID,INSTCAP,CHPENAB,ROBAND,FITTARIFF,CFDCAP,TURBCAP,TURBNUM,TURBHT,MOUNTTYPE,DEVSTAT,DEVSTATSHT,ADDRESS,COUNTY,REGION,COUNTRY,POSTCODE,EASTING,NORTHING,PLANAUTH,PLANAPPREF,APPEALREF,SOSREF,SOSINTTYPE,JUDREV,OFFWINDRND,PLANAPPSUB,PLANAPPWD,PLANPREFU,APPEALLODG,APPEALWD,APPEALREFU,APPEALGR,PLANPGR,SOSINT,SOSREFU,SOSGR,PLANPEXP,UNDERCONST,OPDATE,LAT,LNG,OPFLAG,GEOSRC
6378,,21/9/2020,Sirius Group,Former Nant-y-Gwyddon Landfill Site,Wind Onshore,,,1.5,,,,,1.50,1,122,,Planning Permission Granted,Awaiting Construction,"Land adj. to former Nant-Y-Gwy, Landfill site, Pentre, Mid Glamorgan",Rhondda Cynon Taff,Wales,Wales,CF41,297766,193866,Rhondda Cynon Taff County Borough Council,17/0321/10,,,,,,17/3/2017,,,,,,,22/8/2017,,,,22/8/2022,,,51.634285,-3.478589,N,REPD
6384,,30/3/2022,Peel Wind Farms (Peel Energy),Mossy Hill,Wind Onshore,,,46.8,,,,,3.90,12,145,,Planning Permission Granted,Awaiting Construction,"West of A970, includes Tagdale Hill, Hill of Dale, Mossy Hill and Bersa Hill, approx 2.4km from outskirts of Lerwick and approx 4.2km from Lerwick Harbour",Shetland,Scotland,Scotland,ZE2 9SB,443900,1142000,Shetland Islands Council,2018/186/PPF,,,,,,27/6/2018,,,,,,,27/5/2019,,,,26/5/2022,,,60.160127,-1.210946,N,REPD
6388,,4/5/2017,CBK Galbraith,Ferneylea Farm,Wind Onshore,,,1.5,,,,,0.75,2,71,,Operational,Operational,"Ferneylea Farm, Cockburnspath",East Lothian,Scotland,Scotland,TD13 5YN,373982,669162,East Lothian Council,10/00769/P,PPA-210-2025,,,,,21/9/2010,,7/3/2012,1/5/2012,,,26/9/2012,26/9/2012,,,,,1/12/2014,1/1/2015,55.914839,-2.417826,Y,REPD
6398,,25/10/2018,Green Cat Renewables,North Haddo,Wind Onshore,,,1.6,,,,,0.80,2,74,,Planning Permission Granted,Awaiting Construction,"Land West Of  North Haddo, Fyvie, Turriff, Grampian",Aberdeen,Scotland,Scotland,AB53 8LA,374646,838972,Aberdeenshire Council,APP/2017/0869,,,,,,3/4/2017,,,,,,,1/12/2017,,,,30/11/2020,,,57.440343,-2.424009,N,REPD
6405,,18/11/2021,Coriolis Energy / ESB,Blarghour Wind Farm,Wind Onshore,,,57.8,No,,,,3.40,17,136,,Planning Permission Granted,Awaiting Construction,7km north west of Inveraray and 6km east of Dalavich,Argyll and Bute,Scotland,Scotland,,203718,713332,Scottish Government (S36),EC00005267,,,,,,14/5/2018,,,,,,,29/10/2021,,,,,,,56.271751,-5.171543,N,REPD
6407,,25/1/2021,Fred Olsen Renewables,Pauls Hill 2,Wind Onshore,,,28.0,No,,,,4.00,7,150,,Appeal Granted,Awaiting Construction,"Paul's Hill, Bowlingalloch, Moray",Grampian,Scotland,Scotland,,311500,840500,Scottish Government (S36),ECU00000578,WIN-300-3,,,,,29/3/2018,,,20/12/2018,,,,11/12/2020,,,,,,,57.446138,-3.476206,N,REPD
6414,,30/11/2018,Innogy,Ashmark Hill Community Wind Farm,Wind Onshore,,,21.0,,,,,3.00,7,135,,Planning Permission Refused,Application Refused,"Land At Ashmark Hill C90, Afton Road, 5km south of New Cumnock, Mossmark, Strathclyde",East Ayrshire,Scotland,Scotland,KA18 4PR,260000,608500,East Ayrshire Council,18/0354/PP,,,,,,1/5/2018,,28/9/2018,,,,,,,,,,,,55.350518,-4.209530,N,REPD
6422,,18/6/2020,Cleanearth ,Graig Fatha Farm,Wind Onshore,,,2.5,,,,,2.50,1,126,,Planning Permission Granted,Awaiting Construction,"Land at Graig Fatha Farm, Tonyrefail, Porth, Mid Glamorgan",Rhondda Cynon Taff,Wales,Wales,CF39 8EX,301279,185404,Rhondda Cynon Taff County Borough Council,17/0493/10,,,,,,2/5/2017,,,,,,,14/3/2018,,,,14/3/2023,,,51.558852,-3.425465,N,REPD
6424,,19/1/2022,Rigg Wind,Southrigg 2,Wind Onshore,,,1.5,No,,,,1.50,1,129,,Planning Permission Granted,Awaiting Construction,"Southrigg Farm C1-Torrance Far, Bathgate, Lothian",North Lanarkshire,Scotland,Scotland,EH48 3AW,292131,665673,North Lanarkshire Council,17/01478/FUL,,,,,,4/9/2017,,,,,,,18/12/2017,,,,18/12/2022,,,55.872104,-3.725483,N,REPD
6432,,15/1/2021,EDF Energy Renewables,Troston Loch,Wind Onshore,,,67.2,No,,,,4.80,14,150,,Planning Permission Granted,Awaiting Construction,"Troston Loch Wind Farm, New Abbey, West Of Moniaive, Dumfries, Dumfries and Galloway",Dumfries and Galloway,Scotland,Scotland,DG2 8EF,268466,590107,Scottish Government (S36),ECU00001785,,,,,,21/2/2019,,,,,,,18/12/2020,,,,18/12/2023,,,55.187692,-4.067511,N,REPD
6433,,25/9/2019,EnergieKontor UK,Cornharrow Wind Farm,Wind Onshore,,,36.0,,,,,3.30,11,150,,Appeal Refused,Application Refused,"Proposed Cornharrow Wind Farm, Land At Cornharrow, Dalry, Castle Douglas, Dumfries and Galloway",Dumfries and Galloway,Scotland,Scotland,DG7 3UG,266701,592862,Dumfries and Galloway Council,18/1127/FUL,PPA-170-2140,,,,,20/7/2017,,,11/3/2019,,11/9/2019,,,,,,,,,55.211958,-4.096513,N,REPD
6436,,4/10/2017,Tamani,Greenhill Farm,Wind Onshore,,,2.0,,,,,2.00,1,127,,Planning Application Withdrawn,Application Withdrawn,"Wester Greenhill Farm, Avonbridge, Falkirk, Central",Falkirk,Scotland,Scotland,FK1 2JR,283668,672320,Falkirk Council,P/17/0411/FUL,,,,,,28/6/2017,1/9/2017,,,,,,,,,,,,,55.929823,-3.863518,N,REPD
6439,,30/8/2017,ABO Wind NI,Carnalbanagh Windfarm (Resubmission),Wind Onshore,,,21.0,,,,,3.00,7,125,,Planning Application Submitted,Application Submitted,"560 Metres East of, 87 Carnalbanagh Road To, 770 Metres West Of 43 Carnalba, Broughshane, Ballymena, Co Antrim",Co. Antrim,Northern Ireland,Northern Ireland,BT42 4NS,139634,563503,Northern Ireland Planning Service,LA02/2017/0594/F,,,,,,29/6/2017,,,,,,,,,,,,,,54.898176,-6.061490,N,REPD
6443,,25/3/2022,Energiekontor (UK) Limited,Little Hartfell Wind Farm,Wind Onshore,,,36.0,,,,,3.00,12,160,,Planning Permission Granted,Awaiting Construction,"Little Hartfell Wind Farm, Langholm, ",Dumfries and Galloway,Scotland,Scotland,DG13 0A,336331,584501,Dumfries and Galloway Council,18/0188/FUL,,,,,,9/2/2018,,,,,,,9/6/2020,,,,9/6/2023,,,55.150738,-3.000596,N,REPD
6444,,17/9/2020,EnergieKontor UK,Glenshimmeroch Wind Farm,Wind Onshore,,,36.0,,,,,3.60,10,150,,Appeal Granted,Awaiting Construction,"Land At Glenshimmeroch Hill, St. John's Town of Dalry, Dalry, Castle Douglas",Dumfries and Galloway,Scotland,Scotland,DG7 3XL,266021,587733,Dumfries and Galloway Council,18/0992/FUL,PPA-170-2138,,,,,2/7/2018,,5/3/2019,22/2/2019,,,4/9/2019,4/9/2019,,,,4/9/2022,,,55.165717,-4.104761,N,REPD
6454,,27/11/2018,Improving New Cumnock and Young Brothers/ Green Cat Renewables,High Park Farm,Wind Onshore,,,,,,,,,2,74,,Appeal Refused,Application Refused,"High Park Farm, Afton Road, New Cumnock, Cumnock, Strathclyde",East Ayrshire,Scotland,Scotland,KA18 4BG,262641,612007,East Ayrshire Council,17/0569/PP,PPA-190-2067,,,,,20/7/2017,,19/1/2018,17/4/2018,,18/10/2018,,,,,,,,,55.382753,-4.169635,N,REPD
6459,,4/6/2020,Community Windpower,Faw Side Community Wind Farm,Wind Onshore,,,315.0,,,,,7.00,45,200,,Planning Application Submitted,Application Submitted,Land 6.7km North of Langholm and 17.8 km south west of Hawick,Dumfries and Galloway,Scotland,Scotland,TD9 0,335000,596000,Scottish Government (S36),ECU00001833,,,,,,22/5/2019,,,,,,,,,,,,,,55.253875,-3.024126,N,REPD
6464,,11/2/2022,EDF Energy Renewables,Airigh Wind Farm,Wind Onshore,,,58.8,No,,,,4.20,14,150,,Planning Permission Granted,Awaiting Construction,"Airigh Wind Farm SW of, Tarbert",Argyll and Bute,Scotland,Scotland,PA29 6,176171,666802,Scottish Government (S36),ECU00000471,,,,,,1/9/2017,,,,,,,20/3/2020,,,,20/3/2023,,,55.842340,-5.576608,N,REPD
6509,,18/11/2019,Clean Earth (CE),"Longlands Farm, Rush Wall Lane",Wind Onshore,,,3.5,,,,,3.50,1,130,,Planning Permission Granted,Awaiting Construction,"Land Adjacent To And South Of, Rush Wall Lane, Magor, Caldicot, Gwent",Gwent,Wales,Wales,NP26 3DX,341283,186111,Newport City Council,18/0408,,,,,,3/5/2018,,,,,,,9/1/2019,,,,9/1/2024,,,51.570797,-2.848607,N,REPD
6518,,10/3/2022,RES/ SIMEC,Glenshero Wind Farm,Wind Onshore,,,168.0,,,,,4.30,39,135,,Planning Permission Refused,Application Refused,"Land 3730M NW Of, 1 Garvamore, Laggan, Newtonmore, ",Highland,Scotland,Scotland,PH20 1AJ,255156,793734,Scottish Government (S36),ECU00000517,,,,,,28/9/2018,,4/3/2022,,,,,,,,,,,,57.011930,-4.386942,N,REPD
6519,,27/9/2019,Cardinghill Renewables,Cardinghill Wind Turbine,Wind Onshore,,,1.5,,,,,1.50,1,100,,Planning Permission Refused,Application Refused,"Land At, Carding Hill, Ellon, Grampian",Aberdeen,Scotland,Scotland,AB41 8BG,393896,836643,Aberdeenshire Council,APP/2017/2857,,,,,,21/11/2017,,9/7/2019,,,,,,,,,,,,57.420094,-2.103280,N,REPD
6546,,27/3/2020,ABO Wind NI,Armoy Wind Farm,Wind Onshore,,7080,19.8,,,,,3.30,6,150,,Appeal Refused,Application Refused,"Lands approx. 615m East of, 16 Coolkeeran Road, Armoy, 2.5km South East of Armoy, Ballymoney, Co Antrim",Co. Antrim,Northern Ireland,Northern Ireland,BT53 8XL,125543,588481,Northern Ireland Planning Service,LA01/2017/1654/F,2018/A0199,,,,,22/12/2017,,30/11/2018,24/1/2019,,8/1/2020,,,,,,,,,55.114493,-6.304578,N,REPD
6562,,20/1/2021,Renewable Energy Systems (RES),Dunbeg South Wind Farm,Wind Onshore,,,29.7,No,,,,3.30,9,150,,Planning Permission Granted,Awaiting Construction,"Lands approx 6km N E of, Limavady Road, Derry, Co Londonderry",Co. Derry / Londonderry,Northern Ireland,Northern Ireland,BT47 6,90156,585774,Northern Ireland Planning Service,LA01/2018/0200/F,,,,,,19/2/2018,,,,,,,17/12/2020,,,,17/12/2025,,,55.069419,-6.854546,N,REPD
6571,,2/10/2018,Sirius Renewable Energy,Pen-Y-Fan Industrial Estate,Wind Onshore,,,1.8,,,,,1.75,1,113,,Planning Permission Refused,Application Refused,"Unit 4, Durisol UK, Parkway, Pen-Y-Fan Industrial Estate, Newport, Gwent",Caerphilly,Wales,Wales,NP11 3EF,319930,200123,Caerphilly County Borough Council,17/0864/FULL,,,,,,9/10/2017,,13/9/2018,,,,,,,,,,,,51.694126,-3.159854,N,REPD
6572,,18/12/2018,Connaught Wind,Connaught Road,Wind Onshore,,,1.6,,,,,0.80,2,77,,Appeal Refused,Application Refused,"36a Connaught Road, Randalstown, Antrim, Co Antrim",Co. Antrim,Northern Ireland,Northern Ireland,BT41 2NX,123206,549605,Northern Ireland Planning Service,LA03/2017/0945/F,2018/E0026,,,,,12/1/2018,,12/1/2018,3/8/2018,,11/12/2018,,,,,,,,,54.764798,-6.303675,N,REPD
6577,,25/6/2019,Fred Olsen Renewables,Fetteresso Wind Farm (Mid Hill 3),Wind Onshore,,,40.0,,,,,4.00,10,200,,Appeal Refused,Application Refused,"Fetteresso, Stonehaven",Grampian,Scotland,Scotland,,378976,785963,Scottish Government (S36),ECU00001851,,,,,,3/6/2019,,,,,19/10/2020,,,,,,,,,56.964399,-2.347379,N,REPD
6590,,11/1/2022,Element Power,Twentyshilling Hill Wind Farm (resubmission),Wind Onshore,,,37.8,No,,,,4.20,9,82,,Under Construction,Under Construction,"Twentyshilling Hill Wind Farm, Greystone Avenue, Kelloholm, Sanquhar",Dumfries and Galloway,Scotland,Scotland,DG4 6RY,279500,604500,Dumfries and Galloway Council,18/0206/FUL,,,,,,22/2/2018,,,,,,,23/12/2019,,,,,1/7/2020,,55.319766,-3.900475,N,REPD
6600,,22/12/2021,EDF Energy,Stranoch 2,Wind Onshore,,,84.0,No,,,,4.20,20,175,,Planning Permission Granted,Awaiting Construction,"New Luce, Newton Stewart",Dumfries and Galloway,Scotland,Scotland,,215493,571022,Scottish Government (S36),ECU00000710,,,,,,18/10/2018,,,,,,,24/11/2021,,,,,,,54.999485,-4.886146,N,REPD
6607,,22/12/2021,Brockwell Energy,North Kyle Energy Project,Wind Onshore,,,206.0,No,,,,4.20,49,150,,Planning Permission Granted,Awaiting Construction,North Kyle Forest in East Ayrshire,Strathclyde,Scotland,Scotland,KA6,250488,608948,Scottish Government (S36),ECU00001950,,,,,,27/9/2019,,,,,,,8/12/2021,,,,,,,55.351738,-4.359646,N,REPD
6620,,12/1/2021,RES UK & Ireland Limited,Upper Ogmore Wind Farm,Wind Onshore,,,25.2,No,,,,2.10,7,150,,Planning Application Submitted,Application Submitted,Upper Ogmore Wind Farm & Energy Storage Facility,Mid Glamorgan,Wales,Wales,CF32,292889,193198,Welsh Government (NSIP),DNS/3213662,,,,,,2/11/2020,,,,,,,,,,,,,,51.627375,-3.548827,N,REPD
6629,,7/4/2021,Community Windpower,Sanquhar 2 Community Wind Farm,Wind Onshore,,,308.0,No,,,,7.00,44,220,,Planning Application Submitted,Application Submitted,"Sanquhar II Wind Farm 7.5km So, New Cumnock, Kirkconnel, Sanquhar, Dumfries and Galloway",Dumfries and Galloway,Scotland,Scotland,DG4 6AA,268554,603493,Scottish Government (S36),ECU00001801,,,,,,21/3/2019,,,,,,,,,,,,,,55.307920,-4.072377,N,REPD
6634,,2/7/2020,Coriolis Energy,Kirkan Wind Farm,Wind Onshore,,,81.6,,,,,4.80,17,175,,Planning Application Submitted,Application Submitted,"Land 3015M SE Of Aultguish Inn, Garve, Highlands",Highland,Scotland,Scotland,IV23,245959,865205,Scottish Government (S36),ECU00001800,,,,,,14/3/2019,,,,,,,,,,,,,,57.650315,-4.582887,N,REPD
6636,,4/6/2018,Renewable Energy Systems (RES),Forss Wind Farm,Wind Onshore,,,2.6,,,,,1.30,2,99,,Operational,Operational,Wind Turbine Ex Navy Base Forss Dounreay Thurso Caithness,Highland,Scotland,Scotland,KW14 7YB,302000,969500,Highland Council,01/00030/FULCA,,,,,,12/1/2001,,,,,,,22/6/2001,,,,,1/1/2003,1/7/2003,58.602742,-3.686654,Y,REPD
6645,,28/5/2020,BayWa r.e. (formerly Forsa),Druim Leathann (resubmission),Wind Onshore,,,49.7,,,,49.5,3.30,14,127,,Planning Permission Granted,Awaiting Construction,"Druim Leathann Windfarm North, Lochside, North Tolsta, Isle Of Lewis, Western Isles",Western Isles,Scotland,Scotland,HS2 0NF,151403,947774,Comhairle nan Eilean Siar Council,17/00282/PPDM,,,,,,2/6/2017,,,,,,,16/2/2018,,,,16/2/2023,,,58.347709,-6.250310,N,REPD
6646,,20/5/2020,MPG Wind,Cloghfin Road,Wind Onshore,,,4.8,,,,,1.60,3,100,,Planning Permission Granted,Awaiting Construction,"Lands 487M NE 405M NE and 569M, 190 Cloghfin Road, Sixmilecross, Omagh, Co Tyrone",Co. Tyrone,Northern Ireland,Northern Ireland,BT79 9EQ,76152,526561,Northern Ireland Planning Service,LA10/2018/0763/F,,,,,,19/6/2018,,,,,,,17/4/2019,,,,15/4/2024,,,54.530372,-7.006902,N,REPD
6652,,31/3/2020,Pennant Walters,Pant y Wal (Extension),Wind Onshore,,,5.0,,,,,2.50,2,125,,Planning Application Submitted,Application Submitted,"Pant y Wal Wind Farm, Ogmore, Bridgend, Mid Glamorgan",Mid Glamorgan,Wales,Wales,CF35 6EG,294041,190912,Bridgend County Borough Council,P/20/42/FUL,,,,,,15/1/2020,,,,,,,,,,,,,,51.607048,-3.531500,N,REPD
6664,,6/12/2019,Green Cat Renewables,Binn Eco Park Wind Farm (resubmission),Wind Onshore,,,10.0,,,,,2.30,4,124,,Planning Permission Refused,Application Refused,"Binn Eco Park Wind Farm, Glenfarg, Perth, Tayside",Perth and Kinross,Scotland,Scotland,PH2 9PX,317830,713430,Perth and Kinross Council,18/00865/FLL,,,,,,21/5/2018,,10/4/2019,,,,,,,,,,,,56.306131,-3.329622,N,REPD
6665,,9/2/2022,"Stornoway Wind Farm (SWL), Lewis Wind Power",Stornoway Wind Farm (second resubmission),Wind Onshore,,,196.0,No,,,,5.90,33,180,,Planning Permission Granted,Awaiting Construction,"North Lewis, Isle of Lewis",Western Isles,Scotland,Scotland,,142695,934003,Scottish Government (S36),ECU00001850,,,,,,22/5/2019,,,,,,,5/1/2022,,,,,,,58.219368,-6.383339,N,REPD
6673,,28/6/2019,Aquatera,Sandwick East Community Wind Farm,Wind Onshore,,,49.9,,,,,5.00,10,145,,Planning Application Submitted,Application Submitted,"Sandwick East Street, Pentland Road To Achmore, Achmore, Isle Of Lewis, Western Isles",Western Isles,Scotland,Scotland,HS2 9DU,131345,929229,Comhairle nan Eilean Siar Council,9/00189/PPDM,,,,,,29/4/2019,,,,,,,,,,,,,,58.169857,-6.570421,N,REPD
6703,,24/9/2020,ERG,Sandy Knowe Wind Farm (S.36 resubmission),Wind Onshore,,,81.6,,,,,3.40,24,125,,Planning Permission Granted,Awaiting Construction,"Site Art Libry Moor, Locharbriggs, By Kirkconnel and Kelloholm, Dumfries",Dumfries and Galloway,Scotland,Scotland,DG1 1QF,270100,610600,Scottish Government (S36),ECU00000660,,,,,,16/8/2018,,,,,,,7/7/2020,,,,7/7/2023,,,55.372151,-4.051335,N,REPD
6708,,9/2/2022,BayWa r.e. UK Limited,Broken Cross (Former Surface Mine),Wind Onshore,,,40.0,No,,,,4.00,10,150,,Planning Permission Granted,Awaiting Construction,"Former Surface Mine, Tower Road, Douglas, Broken Cross, Lanark, Strathclyde",South Lanarkshire,Scotland,Scotland,ML11 9PB,285677,636040,South Lanarkshire Council,P/19/1636,,,,,,30/10/2019,,,,,,,22/4/2021,,,,,,,55.604498,-3.816164,N,REPD
6725,,2/10/2018,Cenin Renewables,Llwyncelyn Wind Farm - Resubmission,Wind Onshore,,,7.2,,,,,3.60,2,139,,Planning Application Submitted,Application Submitted,"Llwyncelyn Farm, Hafod Lane, Porth, Mid Glamorgan",Rhondda Cynon Taff,Wales,Wales,CF39 9UE,303627,192833,Rhondda Cynon Taff County Borough Council,18/0877/10,,,,,,1/8/2018,,,,,,,,,,,,,,51.626035,-3.393646,N,REPD
6728,,24/2/2022,EnergieKontor UK,Lairg Wind Farm Extension (Lairg 2),Wind Onshore,,,34.5,,,,,3.45,10,179,,Planning Permission Granted,Awaiting Construction,"Land 100M SE Of 104 Torroble, Lairg, ",Highland,Scotland,Scotland,IV27,259717,902222,Highland Council,19/01096/FUL,,,,,,18/3/2019,,,,,,,19/6/2020,,,,,,,57.987016,-4.374337,N,REPD
6733,,24/6/2020,Scottish & Southern (SSE),Cloiche Wind Farm,Wind Onshore,,,150.0,,,,,4.17,36,150,,Planning Application Submitted,Application Submitted,"Glendoe and Garrogie Estates, Monadhliath Mountains,  11km south-east of Fort Augustus and 14km west of Newtonmore",Highland,Scotland,Scotland,IV2 6UP,246861,813520,Scottish Government (S36),ECU00002054,,,,,,28/4/2020,,,,,,,,,,,,,,57.186817,-4.535504,N,REPD
6734,,28/5/2020,Scottish & Southern (SSE),Tangy 4 Wind Farm,Wind Onshore,,,80.0,,,,,5.00,16,150,,Planning Permission Granted,Awaiting Construction,"Tangy, Kilkenzie, Campbeltown, Argyll And Bute",Argyll and Bute,Scotland,Scotland,PA28 6QD,168500,628500,Scottish Government (S36),ECU00000673,,,,,,6/9/2018,,,,,,,20/12/2019,,,,,,,55.495289,-5.666547,N,REPD
6739,,28/6/2019,Private Developer,Crockanboy Road (resubmission),Wind Onshore,,,4.2,,,,,4.20,1,100,,Planning Application Withdrawn,Application Withdrawn,"Land approx. 880m NE of, 128 Crockanboy Road, Omagh, Co Tyrone",Co. Tyrone,Northern Ireland,Northern Ireland,BT79 7RS,69965,547528,Fermanagh and Omagh,LA10/2018/1476/F,,,,,,20/11/2018,19/4/2019,,,,,,,,,,,,,54.714078,-7.125741,N,REPD
6751,,10/5/2021,Green Cat Renewables Limited,Garvilland Farm,Wind Onshore,,,18.0,No,,,,3.60,5,150,,Planning Application Submitted,Application Submitted,"Garvilland Farm, Glenluce, Newton Stewart, Dumfries and Galloway",Dumfries and Galloway,Scotland,Scotland,DG8 0PA,221312,561875,Dumfries and Galloway Council,21/0595/FUL,,,,,,12/4/2021,,,,,,,,,,,,,,54.919510,-4.789596,N,REPD
6755,,30/9/2020,Cleanearth ,Land at Tacher,Wind Onshore,,,4.3,,,,,4.30,1,145,,Planning Application Withdrawn,Application Withdrawn,"Tacher, Caithness, Latheron, Highlands",Highland,Scotland,Scotland,KW5 6DX,317987,942705,Highland Council,19/05479/FUL,,,,,,12/12/2019,4/5/2020,,,,,,,,,,,,,58.365087,-3.403507,N,REPD
6773,,25/9/2019,Infinite Renewables,Rassau Industrial Estate,Wind Onshore,,,1.5,,,,,1.50,1,,,Planning Permission Granted,Awaiting Construction,"Unit 18, Rassau Industrial Estate, Rassau, Ebbw Vale, Gwent",Blaenau Gwent,Wales,Wales,NP23 5SD,315099,212232,Blaenau Gwent County Borough Council,C/2018/0293,,,,,,5/10/2018,,,,,,,19/7/2019,,,,19/7/2024,,,51.802266,-3.232692,N,REPD
6774,,25/11/2019,J and J Energies,Islandranny Road,Wind Onshore,,,0.3,,,,,0.25,1,74,,Planning Permission Granted,Awaiting Construction,"Approx 140m, 23 Islandranny Road, Bushmills, Co Antrim",Co. Antrim,Northern Ireland,Northern Ireland,BT57 8YE,117309,596785,Causeway Coast and Glens,LA01/2018/1267/F,,,,,,10/12/2018,,,,,,,18/6/2019,,,,11/6/2024,,,55.184273,-6.441568,N,REPD
6784,,6/4/2022,Purple Renewables,Aviva Headquarters Perth,Wind Onshore,,,0.9,,,,,0.85,1,,,Planning Permission Refused,Application Refused,"Aviva Headquarters Pitheavlis, Perth, ",Perth and Kinross,Scotland,Scotland,PH2 0NH,309884,722143,Perth and Kinross Council,18/01656/FLL,,,,,,17/9/2018,,17/1/2019,,,,,,,,,,,,56.382940,-3.460988,N,REPD
6790,,22/4/2020,ABO Wind NI,Whappstown Windfarm (Resubmission) (Castlegore),Wind Onshore,,,9.2,,,,,3.10,3,125,,Abandoned,Abandoned,"65 Whappstown Road, Moorfields, Ballymena, Co Antrim",Co. Antrim,Northern Ireland,Northern Ireland,BT42 3DB,135307,553534,Ards and North Down,LA02/2018/0897/F,,,,,,4/10/2018,,,,,,,16/8/2019,,,,13/8/2024,,,54.806540,-6.119662,N,REPD
6793,,7/1/2022,Wind 2 ,Ben Sca ,Wind Onshore,,,36.0,No,,,,4.00,9,135,,Planning Permission Granted,Awaiting Construction,"Land 2800M SW Of, Edinbane, Portree",Highland,Scotland,Scotland,IV51 9PW,133545,847925,Highland Council,20/00013/FUL,,,,,,7/1/2020,,,,,,,1/12/2020,,,,,,,57.443157,-6.442526,N,REPD
6796,,24/6/2020,REG Power Management/ Savills,Greenburn Wind Park,Wind Onshore,,7866,67.2,,,,,4.20,16,150,,Planning Application Submitted,Application Submitted,"Land Adj Former Opencast, Greenburn Wind Park, New Cumnock, Cumnock, Strathclyde",East Ayrshire,Scotland,Scotland,KA18 1AY,256423,614614,Scottish Government (S36),ECU00002037,,,,,,27/3/2020,,,,,,,,,,,,,,55.404380,-4.269036,N,REPD
6798,,18/11/2021,Scottish Power Renewables,Arecleoch Wind Farm (extension),Wind Onshore,,7882,73.0,No,,,,5.60,13,200,,Planning Permission Granted,Awaiting Construction,"Land 2km south west of Barrhill, South Ayrshire",South Ayrshire,Scotland,Scotland,KA26 0PP,221500,578500,Scottish Government (S36),ECU00001864,,,,,,12/6/2019,,,,,,,16/11/2021,,,,,,,55.068792,-4.797033,N,REPD
6800,,27/6/2019,Private Developer,Lands 260m SW of 76 Strabane Road,Wind Onshore,,,0.3,,,,,0.25,1,40,,Appeal Refused,Application Refused,"Lands 260m South West of 76 Strabane Road, Birnaghs, Newtownstewart, Co. Tyrone",Co. Tyrone,Northern Ireland,Northern Ireland,BT78 4JZ,51087,551083,Northern Ireland Planning Appeals Commission,LA11/2015/0518/F,2018/A0129,,,,,11/9/2015,,13/9/2018,26/10/2018,,27/3/2019,,,,,,,,,54.733163,-7.421773,N,REPD
6801,,23/1/2020,Glenview Green Energy,402 metres NE of 45 Dickeystown Road,Wind Onshore,,,0.3,,,,,0.25,1,30,,Appeal Granted,Awaiting Construction,"Approximately 402 metres north east of 45 Dickeystown Road, Glenarm, Ballymena",Co. Antrim,Northern Ireland,Northern Ireland,BT44 0AB,147788,570314,Northern Ireland Planning Appeals Commission,LA02/2017/0715/F,2018/A0096,,,,,4/8/2017,,22/8/2018,26/9/2018,,,28/3/2019,28/3/2019,,,,28/3/2024,,,54.963424,-5.940608,N,REPD
6812,,28/6/2019,Private Developer,Ballybrack Road,Wind Onshore,,,0.2,,,,,0.15,1,40,,Planning Permission Granted,Awaiting Construction,"Lands appr. 140m north of, 19 Ballybrack Road, Loughmacrory, Omagh, Co Tyrone",Co. Tyrone,Northern Ireland,Northern Ireland,D18 Y673,70143,537929,Fermanagh and Omagh,LA10/2018/1548/F,,,,,,7/12/2018,,,,,,,2/5/2019,,,,30/4/2024,,,54.628266,-7.112156,N,REPD
6818,,29/11/2021,Powerquinn Limited,"Lower Tregeen, Davidstow - 900KW Wind Turbine",Wind Onshore,,,0.9,No,,,,0.90,1,77,,Planning Permission Granted,Awaiting Construction,"Land at Lower Tregeen, Davidstow, Camelford, ",Cornwall,South West,England,PL32 9XU,216165,88033,Cornwall Council,PA18/10990,,,,,,20/11/2018,,,,,,,13/9/2019,,,,13/9/2022,,,50.662869,-4.602559,N,REPD
